Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Distance,Volume,StorageCondition,Openness,Weight,TotalWeight
Colombia,2023-04-25,Vaccine,1901,10,France,1000000,1530000.0,29630.0,184.1,1576,10,8707.677,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.033933333,3393.3333000000007
Colombia,2023-04-27,Vaccine,8205,5,India,1000000,1776000.0,84168.0,184.1,1576,5,4021.171,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.030208333,6041.6666
Colombia,2023-04-27,Vaccine,8205,5,India,1000000,1776000.0,84168.0,184.1,1576,5,4021.171,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.030208333,6041.6666
Colombia,2023-04-27,Vaccine,8205,1,India,400000,1424000.0,121680.0,184.1,1576,1,4021.171,188.1,"Between +2° C and + 8° C, can also be frozen",1.8,0.043333333,17333.3332
Guatemala,2023-04-27,Vaccine,8205,1,India,84000,299040.0,27005.0,184.1,1576,1,3318.143,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.043333333,3639.999972
Bahamas,2023-05-02,Vaccine,7120,10,India,5500,979.0,2133.0,175.0,977,10,1770.893,98.4,"Between +2° C and + 8° C, must not be frozen",3.1,0.027916667,15.35416685
Bahamas,2023-05-02,Vaccine,8205,1,India,5500,19580.0,3744.0,175.0,977,1,1770.893,188.1,"Between +2° C and + 8° C, can also be frozen",3.1,0.043333333,238.3333315
Colombia,2023-05-02,Vaccine,7120,10,India,200000,35600.0,6528.0,175.0,977,10,4021.171,98.4,"Between +2° C and + 8° C, must not be frozen",1.8,0.027916667,558.3333399999999
St. Kitts & Nevis,2023-05-08,Vaccine,7010,10,India,1500,180.0,2070.0,175.0,977,10,2827.367,98.4,"Between +2° C and + 8° C, must not be frozen",1.6,0.02625,3.9375
St. Kitts & Nevis,2023-05-08,Vaccine,8205,5,India,1000,1776.0,1380.0,175.0,977,5,2827.367,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.6,0.030208333,6.0416666
Guatemala,2023-05-09,Vaccine,1301,5,Netherlands,198800,337960.0,18720.0,175.0,977,5,9093.943,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",3.3,0.034464286,1370.30001136
Guatemala,2023-05-09,Vaccine,7405,1,India,250000,315000.0,73000.0,175.0,977,1,15042.3,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.018967014,4741.7535
Guatemala,2023-05-12,Vaccine,6001,97,Belgium,150000,975000.0,85415.0,175.0,977,1,9095.274,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.3,0.009766667,1465.00005
Venezuela,2023-05-12,Vaccine,7405,10,India,1728000,1468800.0,72576.0,175.0,977,10,3428.63,98.4,"Between +2° C and + 8° C, must not be frozen",1.0,0.027916667,4824.0000576
Ecuador,2023-05-15,Vaccine,1901,10,France,240600,368118.0,9190.0,175.0,977,10,9367.098,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.033933333,816.4359919800002
Belize,2023-05-17,Vaccine,8205,5,India,5000,8880.0,2464.285714,175.0,977,5,2979.495,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.030208333,30.208333
Antigua and Barbuda ,2023-05-18,Vaccine,8205,1,India,2000,7120.0,1930.0,175.0,977,1,2876.399,188.1,"Between +2° C and + 8° C, can also be frozen",2.2,0.043333333,86.666666
Colombia,2023-05-18,Vaccine,1103,1,United States of America,300000,4050000.0,35750.0,175.0,977,1,4021.171,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.8,0.020411111,6123.333299999999
Colombia,2023-05-18,Vaccine,1103,1,United States of America,300000,4050000.0,35750.0,175.0,977,1,4021.171,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.8,0.020411111,6123.333299999999
Colombia,2023-05-18,Vaccine,1103,1,United States of America,300000,4050000.0,35750.0,175.0,977,1,4021.171,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.8,0.020411111,6123.333299999999
Colombia,2023-05-18,Vaccine,1103,1,United States of America,300000,4050000.0,35750.0,175.0,977,1,4021.171,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",1.8,0.020411111,6123.333299999999
El Salvador,2023-05-18,Vaccine,1901,10,France,15000,22950.0,1799.0,175.0,977,10,8984.298,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.5,0.033933333,50.89999950000001
Guatemala,2023-05-18,Vaccine,1103,1,United States of America,300000,4050000.0,46700.0,175.0,977,1,3318.143,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.020411111,6123.333299999999
Haiti,2023-05-18,Vaccine,1103,1,United States of America,40100,132330.0,9480.0,175.0,977,1,2475.965,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.8,0.020411111,818.4855511
Panama,2023-05-23,Vaccine,7010,10,India,299520,35942.4,14500.0,175.0,977,10,15161.38,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.5,0.038368056,1149.200013312
Panama,2023-05-23,Vaccine,8205,10,India,200000,341800.0,11424.0,175.0,977,10,3580.789,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",2.5,0.03375,675.0
Venezuela,2023-05-23,Vaccine,1404,12,India,357000,46410.0,4600.871484,175.0,977,20,3428.63,205.7486111111111,Should be -20° C or below,1.0,0.041111111,733.83333135
Paraguay,2023-05-24,Vaccine,1901,10,France,150000,229500.0,5285.0,175.0,977,10,10168.73,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.3,0.033933333,508.999995
Paraguay,2023-05-25,Vaccine,7010,10,India,60000,7200.0,7400.0,175.0,977,10,15567.39,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.3,0.038368056,230.208336
Anguilla,2023-05-26,Vaccine,7120,10,India,1000,178.0,1877.966101,175.0,977,10,2717.069,98.4,"Between +2° C and + 8° C, must not be frozen",2.2,0.027916667,2.7916667
Anguilla,2023-05-26,Vaccine,8205,1,India,800,2848.0,1502.372881,175.0,977,1,2717.069,188.1,"Between +2° C and + 8° C, can also be frozen",2.2,0.043333333,34.666666400000004
Panama,2023-05-29,Vaccine,8205,1,India,100000,356000.0,30576.0,175.0,977,1,3580.789,188.1,"Between +2° C and + 8° C, can also be frozen",2.5,0.043333333,4333.3333
Panama,2023-05-30,Vaccine,6001,97,Belgium,100000,650000.0,43670.0,175.0,977,1,8814.414,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",2.5,0.009766667,976.6667
Panama,2023-05-30,Vaccine,1901,10,France,100000,153000.0,3187.0,175.0,977,10,8671.104,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.5,0.033933333,339.33333000000005
Paraguay,2023-05-30,Vaccine,6001,97,Belgium,100000,650000.0,59180.0,175.0,977,1,10416.98,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",2.3,0.009766667,976.6667
Bermuda,2023-06-01,Vaccine,6001,97,Belgium,500,3250.0,1034.0,179.6,1091,1,5879.001,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",2.0,0.009766667,4.8833335
Dominican Republic,2023-06-01,Vaccine,6001,97,Belgium,230000,1495000.0,87670.0,179.6,1091,1,7324.625,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",2.6,0.009766667,2246.33341
Bermuda,2023-06-02,Vaccine,1103,1,United States of America,1500,20250.0,6300.0,179.6,1091,1,1248.121,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.0,0.020411111,30.6166665
Panama,2023-06-02,Vaccine,1103,1,United States of America,100000,1350000.0,10850.0,179.6,1091,1,3580.789,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.5,0.020411111,2041.1111
Venezuela,2023-06-06,Vaccine,7010,10,India,695840,83500.8,36700.0,179.6,1091,10,14212.44,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.0,0.038368056,2669.802808704
Venezuela,2023-06-06,Vaccine,7010,10,India,695830,83499.6,36700.0,179.6,1091,10,14212.44,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.0,0.038368056,2669.764440648
Venezuela,2023-06-06,Vaccine,7010,10,India,695830,83499.6,36700.0,179.6,1091,10,14212.44,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.0,0.038368056,2669.764440648
Cuba,2023-06-07,Vaccine,8205,1,India,113200,402992.0,46176.0,179.6,1091,1,2114.841,188.1,"Between +2° C and + 8° C, can also be frozen",1.3,0.043333333,4905.3332956
Cuba,2023-06-07,Vaccine,8205,10,India,205000,350345.0,12096.0,179.6,1091,10,2114.841,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.3,0.03375,691.8750000000001
Cuba,2023-06-07,Vaccine,7120,10,India,1700,302.6,94.424809,179.6,1091,10,2114.841,98.4,"Between +2° C and + 8° C, must not be frozen",1.3,0.027916667,4.74583339
Uruguay,2023-06-07,Vaccine,8205,1,India,50000,178000.0,21233.0,179.6,1091,1,8617.354,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.043333333,2166.66665
Cayman Islands,2023-06-09,Vaccine,8201,1,Belgium,1500,7500.0,3840.0,179.6,1091,1,8069.901,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",2.0,0.026041667,39.0625005
British Virgin Islands,2023-06-14,Vaccine,1901,10,France,100,153.0,1810.0,179.6,1091,10,6804.749,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",4.1,0.033933333,0.33933333
El Salvador,2023-06-14,Vaccine,1901,10,France,1600,2448.0,1745.0,179.6,1091,10,8984.298,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.5,0.033933333,5.42933328
Chile,2023-06-15,Vaccine,7010,10,India,180000,21600.0,7040.0,179.6,1091,10,8271.045,98.4,"Between +2° C and + 8° C, must not be frozen",3.7,0.02625,472.5
Chile,2023-06-16,Vaccine,8205,1,India,250000,890000.0,76128.0,179.6,1091,1,8271.045,188.1,"Between +2° C and + 8° C, can also be frozen",3.7,0.043333333,10833.33325
Guatemala,2023-06-16,Vaccine,7405,1,India,64000,80640.0,21000.0,179.6,1091,1,15042.3,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.018967014,1213.8888960000002
Peru,2023-06-16,Vaccine,7120,10,India,250000,44500.0,6800.0,179.6,1091,10,5890.553,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.027916667,697.9166749999999
Peru,2023-06-16,Vaccine,7120,10,India,500000,89000.0,16128.0,179.6,1091,10,5890.553,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.027916667,1395.83335
Guatemala,2023-06-20,Vaccine,7010,10,India,130000,15600.0,11950.0,179.6,1091,10,15042.3,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.3,0.038368056,498.784728
Guatemala,2023-06-21,Vaccine,8205,1,India,100000,356000.0,30576.0,179.6,1091,1,3318.143,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.043333333,4333.3333
Bermuda,2023-06-23,Vaccine,1901,10,France,1000,1530.0,1181.0,179.6,1091,10,5764.324,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.0,0.033933333,3.393333300000001
Paraguay,2023-06-23,Vaccine,1103,1,United States of America,250000,3375000.0,50500.0,179.6,1091,1,7537.521,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.3,0.020411111,5102.77775
Peru,2023-06-23,Vaccine,8205,1,India,200000,712000.0,60840.0,179.6,1091,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,8666.6666
Peru,2023-06-23,Vaccine,8205,1,India,200000,712000.0,60840.0,179.6,1091,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,8666.6666
Peru,2023-06-23,Vaccine,1103,1,United States of America,500000,6750000.0,80900.0,179.6,1091,1,5890.553,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.020411111,10205.5555
Peru,2023-06-23,Vaccine,1103,1,United States of America,500000,6750000.0,80900.0,179.6,1091,1,5890.553,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.020411111,10205.5555
Ecuador,2023-06-26,Vaccine,1901,10,France,49400,75582.0,1887.0,179.6,1091,10,9367.098,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.033933333,167.63066502
Peru,2023-06-26,Vaccine,8205,1,India,283400,1008904.0,86424.0,179.6,1091,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,12280.6665722
Peru,2023-06-26,Vaccine,8205,1,India,283400,1008904.0,86424.0,179.6,1091,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,12280.6665722
Peru,2023-06-26,Vaccine,8205,1,India,283400,1008904.0,86424.0,179.6,1091,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,12280.6665722
Peru,2023-06-26,Vaccine,8205,1,India,283300,1008548.0,86424.0,179.6,1091,1,5890.553,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.043333333,12276.3332389
Peru,2023-06-26,Vaccine,1404,12,India,1374000,178620.0,23736.0,179.6,1091,20,5890.553,205.7486111111111,Should be -20° C or below,3.2,0.041111111,2824.3333257
Uruguay,2023-06-26,Vaccine,7120,10,India,55000,9790.0,3940.0,179.6,1091,10,8617.354,98.4,"Between +2° C and + 8° C, must not be frozen",2.0,0.027916667,153.5416685
Guatemala,2023-06-27,Vaccine,1301,5,Netherlands,28000,47600.0,2510.0,179.6,1091,5,9093.943,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",3.3,0.034464286,193.0000016
Curacao,2023-06-28,Vaccine,8205,5,India,2000,3552.0,1512.0,179.6,1091,5,4733.0,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.030208333,12.0833332
Nicaragua,2023-06-28,Vaccine,6001,97,Belgium,200000,500000.0,52250.0,179.6,1091,1,9021.177,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.0,0.009766667,1953.3334
Nicaragua,2023-06-28,Vaccine,7405,1,India,380000,478800.0,120200.0,179.6,1091,1,15167.33,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.0,0.018967014,7207.46532
Honduras,2023-06-29,Vaccine,7405,1,India,142500,163875.0,21170.0,179.6,1091,1,14995.18,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.8,0.0209932233799999,2991.534331649986
Honduras,2023-06-29,Vaccine,7405,1,India,142500,163875.0,21170.0,179.6,1091,1,14995.18,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.8,0.0209932233799999,2991.534331649986
Colombia,2023-06-30,Vaccine,8205,5,India,1000000,1776000.0,84168.0,179.6,1091,5,4021.171,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.8,0.030208333,6041.6666
Colombia,2023-06-30,Vaccine,7120,10,India,200000,35600.0,6528.0,179.6,1091,10,4021.171,98.4,"Between +2° C and + 8° C, must not be frozen",1.8,0.027916667,558.3333399999999
Colombia,2023-06-30,Vaccine,7120,10,India,230000,40940.0,7680.0,179.6,1091,10,4021.171,98.4,"Between +2° C and + 8° C, must not be frozen",1.8,0.027916667,642.083341
Colombia,2023-06-30,Vaccine,8205,1,India,200000,712000.0,60840.0,179.6,1091,1,4021.171,188.1,"Between +2° C and + 8° C, can also be frozen",1.8,0.043333333,8666.6666
Colombia,2023-06-30,Vaccine,8205,1,India,300000,1068000.0,91104.0,179.6,1091,1,4021.171,188.1,"Between +2° C and + 8° C, can also be frozen",1.8,0.043333333,12999.9999
Guatemala,2023-06-30,Vaccine,1404,12,India,27000,3496.5,2180.0,179.6,1091,20,15042.3,2730.9555,Should be -20° C or below,3.3,0.0295,39.825
Dominican Republic,2023-07-03,Vaccine,1301,5,Netherlands,289800,492660.0,19865.0,167.2,1127,5,7363.132,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",2.6,0.034464286,1997.55001656
Guatemala,2023-07-03,Vaccine,1103,1,United States of America,49000,661500.0,9250.0,167.2,1127,1,3318.143,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.020411111,1000.144439
Haiti,2023-07-03,Vaccine,1404,12,India,419000,54260.5,14780.0,167.2,1127,20,13846.49,2730.9555,Should be -20° C or below,2.8,0.0295,618.025
Nicaragua,2023-07-03,Vaccine,1103,1,United States of America,180000,594000.0,22200.0,167.2,1127,1,3408.012,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.0,0.020411111,3673.99998
Nicaragua,2023-07-03,Vaccine,8205,1,India,140000,498400.0,47493.0,167.2,1127,1,3408.012,188.1,"Between +2° C and + 8° C, can also be frozen",3.0,0.043333333,6066.66662
Nicaragua,2023-07-03,Vaccine,1103,1,United States of America,200000,660000.0,24600.0,167.2,1127,1,3408.012,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.0,0.020411111,4082.2222
Trinidad and Tobago,2023-07-03,Vaccine,1301,5,Netherlands,29400,49980.0,3820.0,167.2,1127,5,7487.81,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",3.4,0.034464286,202.65000168
Trinidad and Tobago,2023-07-03,Vaccine,1103,1,United States of America,35000,472500.0,6100.0,167.2,1127,1,3569.325,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.4,0.020411111,714.388885
Nicaragua,2023-07-05,Vaccine,7010,10,India,350000,42000.0,24000.0,167.2,1127,10,15167.33,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.0,0.038368056,1342.88196
Cayman Islands,2023-07-06,Vaccine,1103,1,United States of America,1700,22950.0,3850.0,167.2,1127,1,2488.701,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.0,0.020411111,34.6988887
Trinidad and Tobago,2023-07-06,Vaccine,1103,1,United States of America,35000,472500.0,6100.0,167.2,1127,1,3569.325,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.4,0.020411111,714.388885
Guatemala,2023-07-10,Vaccine,7405,1,India,29737,37468.62,6356.899935,167.2,1127,1,15042.3,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.3,0.018967014,564.022095318
Guatemala,2023-07-11,Vaccine,8205,1,India,15400,54824.0,4532.0,167.2,1127,1,3318.143,188.1,"Between +2° C and + 8° C, can also be frozen",3.3,0.043333333,667.3333282
Peru,2023-07-11,Vaccine,7010,10,India,1000000,120000.0,32256.0,167.2,1127,10,5890.553,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.02625,2625.0
Uruguay,2023-07-11,Vaccine,7010,10,India,150000,18000.0,7100.0,167.2,1127,10,15606.99,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.0,0.038368056,575.5208399999999
Colombia,2023-07-12,Vaccine,1301,5,Netherlands,600600,1021020.0,26840.0,167.2,1127,5,8927.356,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",1.8,0.034464286,4139.850034319999
Curacao,2023-07-12,Vaccine,1103,1,United States of America,3000,40500.0,5070.0,167.2,1127,1,4733.0,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.4,0.020411111,61.233333
Guyana,2023-07-12,Vaccine,8205,5,India,5500,9768.0,474.444444,167.2,1127,5,4096.591,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",1.3,0.030208333,33.2291663
Guyana,2023-07-12,Vaccine,7010,10,India,5500,660.0,781.16279,167.2,1127,10,4096.591,98.4,"Between +2° C and + 8° C, must not be frozen",1.3,0.02625,14.4375
Guyana,2023-07-12,Vaccine,8205,1,India,11450,40762.0,1626.2389,167.2,1127,1,4096.591,188.1,"Between +2° C and + 8° C, can also be frozen",1.3,0.043333333,496.16666285
Uruguay,2023-07-12,Vaccine,1301,5,Netherlands,50400,85680.0,2960.0,167.2,1127,5,11371.8,119.3142857142857,"Between +2° C and + 8° C, must not be frozen",2.0,0.034464286,347.40000288
Belize,2023-07-14,Vaccine,1901,10,France,1000,1530.0,2841.0,167.2,1127,10,8664.439,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.8,0.033933333,3.393333300000001
Dominican Republic,2023-07-14,Vaccine,1901,10,France,7000,10710.0,790.0,167.2,1127,10,7178.52,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.6,0.033933333,23.753333100000003
Guyana,2023-07-14,Vaccine,8205,1,India,11450,40762.0,1261.641583,167.2,1127,1,4096.591,188.1,"Between +2° C and + 8° C, can also be frozen",1.3,0.043333333,496.16666285
Guyana,2023-07-14,Vaccine,7010,10,India,5500,660.0,606.028708,167.2,1127,10,4096.591,98.4,"Between +2° C and + 8° C, must not be frozen",1.3,0.02625,14.4375
Honduras,2023-07-14,Vaccine,1103,1,United States of America,113400,374220.0,14750.0,167.2,1127,1,3234.232,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.8,0.020411111,2314.6199874
