Country,PurchaseOrderDate,Type,Product,Variant,SupplierCountry,Quantity,Value,Freight,Air,BDI,Doses,Weight,Distance,TotalShipmentWeight,prod vol,STORAGE CONDITION,Openness,PredictedWeight,FinalWeight,Volume
Peru,2024-05-13,Vaccine,8205.0,5.0,India,858750.0,1525140.0,56448.0,165.5,1815.0,5.0,0.030208333,5890.553,5188.28119275,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0302083329999999,0.030208333,135.42662115307337
Peru,2024-05-13,Vaccine,8205.0,5.0,India,858750.0,1525140.0,56448.0,165.5,1815.0,5.0,0.030208333,5890.553,5188.28119275,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0302083329999999,0.030208333,135.42662115307337
Peru,2024-05-13,Vaccine,8205.0,5.0,India,858750.0,1525140.0,56448.0,165.5,1815.0,5.0,0.030208333,5890.553,5188.28119275,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0302083329999999,0.030208333,135.42662115307337
Peru,2024-05-13,Vaccine,8205.0,5.0,India,858750.0,1525140.0,56448.0,165.5,1815.0,5.0,0.030208333,5890.553,5188.28119275,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0302083329999999,0.030208333,135.42662115307337
Trinidad and Tobago,2024-05-13,Vaccine,1901.0,10.0,France,15000.0,22950.0,1584.0,165.5,1815.0,10.0,0.033933333,7225.325,50.89999950000001,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.03409737999,0.033933333,212.9589707288846
Bahamas,2024-05-14,Vaccine,7405.0,1.0,India,5000.0,6300.0,2000.0,165.5,1815.0,1.0,0.018967014,13465.89,94.83507,93.08203125,"Between +2° C and + 8° C, must not be frozen",3.1,0.0193261748599999,0.018967014,102.9634926695116
Trinidad and Tobago,2024-05-15,Vaccine,1404.0,12.0,India,1000.0,141.0,525.0,165.5,1815.0,20.0,0.041111111,3569.325,2.05555555,205.7486111111111,Should be -20° C or below,3.4,0.0407719866647617,0.041111111,287.64755315677843
Trinidad and Tobago,2024-05-15,Vaccine,8205.0,1.0,India,4000.0,14240.0,2100.0,165.5,1815.0,1.0,0.043333333,3569.325,173.333332,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.0433333329999997,0.043333333,185.80330694335794
Trinidad and Tobago,2024-05-15,Vaccine,8205.0,5.0,India,5000.0,8880.0,2625.0,165.5,1815.0,5.0,0.030208333,3569.325,30.208333,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0302083329999999,0.030208333,143.35813171563265
Bahamas,2024-05-16,Vaccine,1103.0,1.0,United States of America,7500.0,101250.0,2400.0,165.5,1815.0,1.0,0.020411111,1770.893,153.08333249999998,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.1,0.0203389061499998,0.020411111,141.80414190904168
Brazil,2024-05-16,Vaccine,7010.0,10.0,India,2000000.0,260000.0,49000.0,165.5,1815.0,10.0,0.02625,7694.307,5250.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.02625,0.02625,100.34549537597583
Brazil,2024-05-16,Vaccine,7010.0,10.0,India,2000000.0,260000.0,49000.0,165.5,1815.0,10.0,0.02625,7694.307,5250.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.02625,0.02625,100.34549537597583
Brazil,2024-05-16,Vaccine,7010.0,10.0,India,2000000.0,260000.0,49000.0,165.5,1815.0,10.0,0.02625,7694.307,5250.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.02625,0.02625,100.34549537597583
Brazil,2024-05-16,Vaccine,7010.0,10.0,India,2000000.0,260000.0,49000.0,165.5,1815.0,10.0,0.02625,7694.307,5250.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.02625,0.02625,100.34549537597583
Brazil,2024-05-16,Vaccine,7010.0,10.0,India,2000000.0,260000.0,49000.0,165.5,1815.0,10.0,0.02625,7694.307,5250.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.02625,0.02625,100.34549537597583
Brazil,2024-05-16,Vaccine,7010.0,10.0,India,2000000.0,260000.0,49000.0,165.5,1815.0,10.0,0.02625,7694.307,5250.0,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.02625,0.02625,100.34549537597583
Ecuador,2024-05-16,Vaccine,1901.0,10.0,France,215000.0,328950.0,3392.0,165.5,1815.0,10.0,0.033933333,9367.098,729.5666595,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.4,0.0339333330000001,0.033933333,213.22447327337483
El Salvador,2024-05-16,Vaccine,1103.0,1.0,United States of America,150000.0,2025000.0,24700.0,165.5,1815.0,1.0,0.020411111,3355.771,3061.66665,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.5,0.0204014836866665,0.020411111,143.05737483163244
Paraguay,2024-05-16,Vaccine,6001.0,97.0,Belgium,130200.0,846300.0,48400.0,165.5,1815.0,1.0,0.009766667,10416.98,1271.6200434,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",2.3,0.009766667,0.009766667,54.32194750095412
Trinidad and Tobago,2024-05-16,Vaccine,8205.0,1.0,India,4000.0,14240.0,1728.266033,165.5,1815.0,1.0,0.043333333,3569.325,173.333332,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.0433333329999997,0.043333333,184.5213615707733
Bahamas,2024-05-20,Vaccine,7120.0,10.0,India,5000.0,965.0,2002.857142,165.5,1815.0,10.0,0.027916667,1770.893,13.9583335,98.4,"Between +2° C and + 8° C, must not be frozen",3.1,0.0279166670000001,0.027916667,103.55596349130121
Bahamas,2024-05-20,Vaccine,8205.0,1.0,India,5500.0,19580.0,2203.142857,165.5,1815.0,1.0,0.043333333,1770.893,238.3333315,188.1,"Between +2° C and + 8° C, can also be frozen",3.1,0.0433333329999997,0.043333333,181.04898904082413
Bahamas,2024-05-20,Vaccine,7010.0,10.0,India,3500.0,455.0,1402.0,165.5,1815.0,10.0,0.02625,1770.893,9.1875,98.4,"Between +2° C and + 8° C, must not be frozen",3.1,0.0277940972766667,0.02625,103.60112875765525
Bermuda,2024-05-20,Vaccine,1901.0,10.0,France,500.0,765.0,798.0,165.5,1815.0,10.0,0.033933333,5764.324,1.69666665,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.0,0.0339333330000001,0.033933333,209.8774590576859
Colombia,2024-05-20,Vaccine,6001.0,97.0,Belgium,147140.0,956410.0,29134.0,165.5,1815.0,1.0,0.009766667,8874.132,1437.06738238,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",1.8,0.009766667,0.009766667,54.81898103523365
Colombia,2024-05-20,Vaccine,6001.0,97.0,Belgium,152860.0,993590.0,30266.0,165.5,1815.0,1.0,0.009766667,8874.132,1492.93271762,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",1.8,0.009766667,0.009766667,54.57803806648365
Peru,2024-05-20,Vaccine,7120.0,10.0,India,500000.0,96500.0,11648.0,165.5,1815.0,10.0,0.027916667,5890.553,1395.83335,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0279166670000001,0.027916667,105.26004951956747
Peru,2024-05-20,Vaccine,7120.0,10.0,India,500000.0,96500.0,11648.0,165.5,1815.0,10.0,0.027916667,5890.553,1395.83335,98.4,"Between +2° C and + 8° C, must not be frozen",3.2,0.0279166670000001,0.027916667,105.26004951956747
Saint Vincent and the Grenadines,2024-05-20,Vaccine,7120.0,10.0,India,4000.0,772.0,4073.641025,165.5,1815.0,10.0,0.027916667,3308.9,11.1666668,98.4,"Between +2° C and + 8° C, must not be frozen",1.9,0.0279166670000001,0.027916667,103.80787907800921
Saint Vincent and the Grenadines,2024-05-20,Vaccine,8205.0,1.0,India,3500.0,12460.0,3564.435897,165.5,1815.0,1.0,0.043333333,3308.9,151.6666655,188.1,"Between +2° C and + 8° C, can also be frozen",1.9,0.0433333329999997,0.043333333,182.61210653571354
Saint Vincent and the Grenadines,2024-05-20,Vaccine,7010.0,10.0,India,4000.0,520.0,4073.641025,165.5,1815.0,10.0,0.02625,3308.9,10.5,98.4,"Between +2° C and + 8° C, must not be frozen",1.9,0.02663373844,0.02625,103.80787907800921
Brazil,2024-05-21,Vaccine,7120.0,10.0,India,2000000.0,386000.0,49000.0,165.5,1815.0,10.0,0.027916667,7694.307,5583.3334,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.0279166670000001,0.027916667,100.45118277270863
Brazil,2024-05-21,Vaccine,7120.0,10.0,India,2000000.0,386000.0,49000.0,165.5,1815.0,10.0,0.027916667,7694.307,5583.3334,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.0279166670000001,0.027916667,100.45118277270863
Brazil,2024-05-21,Vaccine,7120.0,10.0,India,2000000.0,386000.0,49000.0,165.5,1815.0,10.0,0.027916667,7694.307,5583.3334,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.0279166670000001,0.027916667,100.45118277270863
Brazil,2024-05-21,Vaccine,7120.0,10.0,India,2000000.0,386000.0,49000.0,165.5,1815.0,10.0,0.027916667,7694.307,5583.3334,98.4,"Between +2° C and + 8° C, must not be frozen",1.4,0.0279166670000001,0.027916667,100.45118277270863
Bahamas,2024-05-22,Vaccine,1901.0,10.0,France,500.0,765.0,783.0,165.5,1815.0,10.0,0.033933333,7209.45,1.69666665,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.1,0.0339333330000001,0.033933333,209.619115089687
Saint Vincent and the Grenadines,2024-05-22,Vaccine,1901.0,10.0,France,2000.0,3060.0,1815.0,165.5,1815.0,10.0,0.033933333,6989.701,6.7866666,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",1.9,0.0337648885633334,0.033933333,212.72204179727296
El Salvador,2024-05-24,Vaccine,7010.0,10.0,India,190000.0,22800.0,9850.0,165.5,1815.0,10.0,0.038368056,15104.75,728.993064,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.5,0.0381916995099999,0.038368056,202.7118820658958
Peru,2024-05-24,Vaccine,8205.0,1.0,India,150000.0,534000.0,35429.0,165.5,1815.0,1.0,0.043333333,5890.553,6499.99995,188.1,"Between +2° C and + 8° C, can also be frozen",3.2,0.0433333329999997,0.043333333,184.35415122221795
Peru,2024-05-24,Vaccine,1404.0,12.0,India,1000000.0,141000.0,13477.0,165.5,1815.0,20.0,0.041111111,5890.553,2055.55555,205.7486111111111,Should be -20° C or below,3.2,0.0410377776666665,0.041111111,299.69150198141847
El Salvador,2024-05-28,Vaccine,7010.0,10.0,India,190000.0,22800.0,9850.0,165.5,1815.0,10.0,0.038368056,15104.75,728.993064,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.5,0.0381916995099999,0.038368056,202.7118820658958
Trinidad and Tobago,2024-05-28,Vaccine,7010.0,10.0,India,23040.0,2764.8,2370.0,165.5,1815.0,10.0,0.038368056,13808.25,88.40000102399999,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.4,0.0381660883999999,0.038368056,185.18560835981978
Trinidad and Tobago,2024-05-28,Vaccine,1901.0,10.0,France,10000.0,15300.0,1056.0,165.5,1815.0,10.0,0.033933333,7225.325,33.933333000000005,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0341557166383334,0.033933333,213.30493362201412
Trinidad and Tobago,2024-05-28,Vaccine,1901.0,10.0,France,10000.0,15300.0,1056.0,165.5,1815.0,10.0,0.033933333,7225.325,33.933333000000005,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0341557166383334,0.033933333,213.30493362201412
Argentina,2024-05-29,Vaccine,6001.0,97.0,Belgium,200100.0,1300650.0,46765.0,165.5,1815.0,1.0,0.009766667,11326.76,1954.3100667,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",1.5,0.009766667,0.009766667,61.26371266302956
Bahamas,2024-05-29,Vaccine,1103.0,1.0,United States of America,7500.0,101250.0,3650.0,165.5,1815.0,1.0,0.020411111,1770.893,153.08333249999998,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.1,0.0203389061499998,0.020411111,144.4288673187759
Honduras,2024-05-29,Vaccine,1103.0,1.0,United States of America,165000.0,544500.0,29200.0,165.5,1815.0,1.0,0.020411111,3234.232,3367.833315,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.8,0.0204111109999998,0.020411111,143.92943014570884
Honduras,2024-05-29,Vaccine,1103.0,1.0,United States of America,165000.0,544500.0,29200.0,165.5,1815.0,1.0,0.020411111,3234.232,3367.833315,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.8,0.0204111109999998,0.020411111,143.92943014570884
Trinidad and Tobago,2024-05-29,Vaccine,1404.0,12.0,India,1000.0,141.0,457.184643,165.5,1815.0,20.0,0.041111111,3569.325,2.05555555,205.7486111111111,Should be -20° C or below,3.4,0.0407719866647617,0.041111111,287.64755315677843
Trinidad and Tobago,2024-05-29,Vaccine,8205.0,1.0,India,8250.0,29370.0,3771.773308,165.5,1815.0,1.0,0.043333333,3569.325,357.49999725000004,188.1,"Between +2° C and + 8° C, can also be frozen",3.4,0.0433333329999997,0.043333333,186.07398900711914
Trinidad and Tobago,2024-05-29,Vaccine,8205.0,5.0,India,16500.0,29304.0,7543.546617,165.5,1815.0,5.0,0.030208333,3569.325,99.6874989,137.18833333333333,"Between +2° C and + 8° C, can also be frozen",3.4,0.0302083329999999,0.030208333,146.5506065426415
Peru,2024-05-30,Vaccine,1901.0,10.0,France,600000.0,918000.0,10593.0,165.5,1815.0,10.0,0.033933333,10268.11,2035.9999800000005,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.2,0.0336017755966667,0.033933333,211.45069383762228
Barbados,2024-05-31,Vaccine,7120.0,10.0,India,6000.0,1158.0,2048.327645,165.5,1815.0,10.0,0.027916667,3381.507,16.7500002,98.4,"Between +2° C and + 8° C, must not be frozen",2.6,0.0279166670000001,0.027916667,104.47756150636228
Barbados,2024-05-31,Vaccine,8205.0,1.0,India,6000.0,21360.0,2048.327645,165.5,1815.0,1.0,0.043333333,3381.507,259.999998,188.1,"Between +2° C and + 8° C, can also be frozen",2.6,0.0433333329999997,0.043333333,182.1800151671447
Barbados,2024-05-31,Vaccine,7010.0,10.0,India,5000.0,650.0,1706.939704,165.5,1815.0,10.0,0.02625,3381.507,13.125,98.4,"Between +2° C and + 8° C, must not be frozen",2.6,0.0266539352,0.02625,103.5491621480072
Colombia,2024-06-04,Vaccine,7010.0,10.0,India,300000.0,39000.0,6400.0,167.9,2050.0,10.0,0.02625,4021.171,787.5,98.4,"Between +2° C and + 8° C, must not be frozen",1.8,0.0273093750366667,0.02625,101.69937322066399
El Salvador,2024-06-04,Vaccine,1901.0,10.0,France,2000.0,3060.0,1672.0,167.9,2050.0,10.0,0.033933333,8984.298,6.7866666,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",3.5,0.0339185552233334,0.033933333,215.00706268803918
Peru,2024-06-04,Vaccine,1103.0,1.0,United States of America,500000.0,6750000.0,79550.0,167.9,2050.0,1.0,0.020411111,5890.553,10205.5555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.0204111109999998,0.020411111,143.7241635438255
Peru,2024-06-04,Vaccine,1103.0,1.0,United States of America,500000.0,6750000.0,79550.0,167.9,2050.0,1.0,0.020411111,5890.553,10205.5555,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.2,0.0204111109999998,0.020411111,143.7241635438255
Peru,2024-06-04,Vaccine,6001.0,97.0,Belgium,200100.0,1300650.0,53097.0,167.9,2050.0,1.0,0.009766667,10464.8,1954.3100667,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.2,0.009766667,0.009766667,53.940044051281404
Peru,2024-06-04,Vaccine,6001.0,97.0,Belgium,200100.0,1300650.0,53097.0,167.9,2050.0,1.0,0.009766667,10464.8,1954.3100667,50.55999999999999,"Between +2° C and + 8° C, must not be frozen",3.2,0.009766667,0.009766667,53.940044051281404
Bolivia,2024-06-11,Vaccine,7010.0,10.0,India,500000.0,60000.0,35000.0,167.9,2050.0,10.0,0.038368056,16246.04,1918.4028,186.1640625,"Between +2° C and + 8° C, must not be frozen",2.0,0.0378941670933332,0.038368056,232.19056516493742
Guatemala,2024-06-11,Vaccine,1404.0,12.0,Indonesia,200000.0,24500.0,7180.39,167.9,2050.0,20.0,0.019111111,17921.96,191.11111,94.56148148148148,Should be -20° C or below,3.3,0.0240641745066666,0.019111111,264.6284935624824
Guatemala,2024-06-11,Vaccine,7010.0,10.0,India,100000.0,12000.0,5100.0,167.9,2050.0,10.0,0.038368056,15042.3,383.68056,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.3,0.0383550434333332,0.038368056,234.4299985309335
Bolivia,2024-06-13,Vaccine,8205.0,1.0,India,200000.0,712000.0,60840.0,167.9,2050.0,1.0,0.043333333,6400.357,8666.6666,188.1,"Between +2° C and + 8° C, can also be frozen",2.0,0.0433333329999997,0.043333333,186.14251108318106
Cuba,2024-06-14,Vaccine,1404.0,12.0,Indonesia,1043000.0,127767.5,24761.05,167.9,2050.0,20.0,0.019111111,17903.42,996.64443865,94.56148148148148,Should be -20° C or below,1.3,0.0260044443333333,0.019111111,230.8162615257105
Guatemala,2024-06-14,Vaccine,1103.0,1.0,United States of America,400000.0,5400000.0,41300.0,167.9,2050.0,1.0,0.020411111,3318.143,8164.444399999999,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",3.3,0.0204111109999998,0.020411111,145.05269565681846
Honduras,2024-06-14,Vaccine,7010.0,10.0,India,262500.0,31500.0,17700.0,167.9,2050.0,10.0,0.038368056,14995.18,1007.16147,186.1640625,"Between +2° C and + 8° C, must not be frozen",3.8,0.0381365282133332,0.038368056,189.99709997545716
Honduras,2024-06-14,Vaccine,8201.0,1.0,Belgium,100000.0,500000.0,13500.0,167.9,2050.0,1.0,0.026041667,8916.339,2604.1667,134.58859374999997,"Between +2° C and + 8° C, can also be frozen",3.8,0.0260416670000001,0.026041667,110.43381869118899
Anguilla,2024-06-17,Vaccine,7120.0,10.0,India,1000.0,193.0,2400.0,167.9,2050.0,10.0,0.027916667,2717.069,2.7916667,98.4,"Between +2° C and + 8° C, must not be frozen",2.2,0.0279166670000001,0.027916667,103.33184152789467
Anguilla,2024-06-17,Vaccine,7010.0,10.0,India,1000.0,130.0,2400.0,167.9,2050.0,10.0,0.02625,2717.069,2.625,98.4,"Between +2° C and + 8° C, must not be frozen",2.2,0.0316060364894285,0.02625,103.33184152789467
Bolivia,2024-06-17,Vaccine,1103.0,1.0,United States of America,400000.0,1320000.0,132500.0,167.9,2050.0,1.0,0.020411111,6400.357,8164.444399999999,144.58170008333332,"Between +2° C and + 8° C, must not be frozen",2.0,0.0204111109999998,0.020411111,141.21512694597578
St. Lucia,2024-06-17,Vaccine,1404.0,12.0,India,3000.0,423.0,2186.0,167.9,2050.0,20.0,0.041111111,3232.885,6.16666665,205.7486111111111,Should be -20° C or below,1.5,0.035557958936738,0.041111111,471.164753912446
St. Lucia,2024-06-17,Vaccine,8205.0,1.0,India,1000.0,3560.0,728.666666,167.9,2050.0,1.0,0.043333333,3232.885,43.333333,188.1,"Between +2° C and + 8° C, can also be frozen",1.5,0.0433333329999997,0.043333333,197.79656766428758
St. Lucia,2024-06-17,Vaccine,7010.0,10.0,India,5000.0,600.0,1111.111111,167.9,2050.0,10.0,0.038368056,13496.15,19.184028,186.1640625,"Between +2° C and + 8° C, must not be frozen",1.5,0.0381553476558332,0.038368056,235.15360512443826
Uruguay,2024-06-18,Vaccine,1901.0,10.0,France,15000.0,22950.0,979.0,167.9,2050.0,10.0,0.033933333,10972.42,50.89999950000001,215.3453333333333,"Between +2° C and + 8° C, can also be frozen",2.0,0.0339333330000001,0.033933333,229.3845882036538
